PASS	example_test	-	PASS
FAIL	feature_abortnode	feature_abortnode.py:39	Error: A fatal internal error occurred, see debug.log for details: Failed to disconnect block.")
FAIL	feature_addrman	feature_addrman.py:65	AssertionError(self._node_msg(msg))
FAIL	feature_anchors	feature_anchors.py:78	AssertionError(self._node_msg(msg))
FAIL	feature_asmap	feature_asmap.py:89	AssertionError(self._node_msg(msg))
FAIL	feature_assumeutxo	feature_assumeutxo.py:585	AssertionError("not(%s)" % " == ".join(str(arg) for arg in (thing1, thing2) + args))
FAIL	feature_assumevalid	feature_assumevalid.py:155	AssertionError("Predicate {} not true after {} seconds".format(predicate_source, timeout))
PASS	feature_bind_extra	-	PASS
SKIP	feature_bind_port_discover	-	SKIP
SKIP	feature_bind_port_externalip	-	SKIP
FAIL	feature_bip68_sequence	feature_bip68_sequence.py:319	AssertionError
FAIL	feature_block	feature_block.py:1450	AssertionError("Predicate {} not true after {} seconds".format(predicate_source, timeout))
PASS	feature_blocksdir	-	PASS
PASS	feature_blocksxor	-	PASS
FAIL	feature_chain_tiebreaks	feature_chain_tiebreaks.py:76	AssertionError("Predicate {} not true after {} seconds".format(predicate_source, timeout))
FAIL	feature_cltv	feature_cltv.py:138	AssertionError(self._node_msg(msg))
PASS	feature_coinstatsindex	-	PASS
SKIP	feature_coinstatsindex_compatibility	-	SKIP
FAIL	feature_config_args	feature_config_args.py:320	AssertionError(self._node_msg(msg))
PASS	feature_csv_activation	-	PASS
FAIL	feature_dbcrash	feature_dbcrash.py:73	FailedToStartError(self._node_msg(
FAIL	feature_dersig	feature_dersig.py:103	AssertionError(self._node_msg(msg))
PASS	feature_dirsymlinks	-	PASS
PASS	feature_discover	-	PASS
PASS	feature_fastprune	-	PASS
FAIL	feature_fee_estimation	feature_fee_estimation.py:420	AssertionError("Mempool sync timed out after {}s:{}".format(
FAIL	feature_filelock	feature_filelock.py:52	AssertionError(self._node_msg(msg))
PASS	feature_framework_miniwallet	-	PASS
PASS	feature_framework_startup_failures	-	PASS
PASS	feature_framework_testshell	-	PASS
PASS	feature_framework_unit_tests	-	PASS
PASS	feature_help	-	PASS
PASS	feature_includeconf	-	PASS
FAIL	feature_index_prune	feature_index_prune.py:55	TimeoutError: timed out
FAIL	feature_init	feature_init.py:93	AssertionError(self._node_msg(msg))
PASS	feature_loadblock	-	PASS
PASS	feature_logging	-	PASS
PASS	feature_maxtipage	-	PASS
FAIL	feature_maxuploadtarget	feature_maxuploadtarget.py:177	AssertionError
PASS	feature_minchainwork	-	PASS
PASS	feature_notifications	-	PASS
PASS	feature_nulldummy	-	PASS
FAIL	feature_port	feature_port.py:48	AssertionError(self._node_msg(msg))
